"lat","lng","weight"
-38.014086,145.310321,1.46163965890438
-38.031142,145.304835,0.195226792447119
-38.032059,145.309167,0.195226792447119
-38.03338,145.313625,0.195226792447119
-38.033431,145.316402,0.195226792447119
-38.03487,145.319905,0.195226792447119
-38.037823,145.322347,0.195226792447119
-38.039264,145.318953,0.195226792447119
-38.039248,145.313255,0.195226792447119
-38.038545,145.30967,0.195226792447119
-38.03873,145.305295,0.195226792447119
-38.052853,145.30144,1.46163965890438
-38.058954,145.30025,1.46163965890438
-38.062323,145.299603,1.46163965890438
-38.064785,145.299068,1.46163965890438
-38.07946,145.296309,1.82306535337645
-37.724234,144.796303,0.180428260075034
-37.723619,144.799596,0.526486247853018
-37.721165,144.800746,0.526486247853018
-37.719721,144.798494,0.526486247853018
-37.719157,144.795001,0.478675604804744
-37.717801,144.791846,0.478675604804744
-37.715067,144.789727,0.478675604804744
-37.712661,144.789548,0.478675604804744
-37.711725,144.793215,0.478675604804744
-37.709605,144.794026,0.526486247853018
-37.703727,144.784855,0.526486247853018
-37.702045,144.781738,0.526486247853018
-37.693699,144.774672,0.526486247853018
-37.691261,144.77364,0.526486247853018
-37.68716,144.77765,0.526486247853018
-37.68596,144.78046,0.526486247853018
-37.68859,144.7827,0.526486247853018
-37.69038,144.786958,0.526486247853018
-37.692033,144.790195,0.526486247853018
-37.69419,144.79303,0.526486247853018
-37.69556,144.79555,0.526486247853018
-37.69884,144.79722,0.526486247853018
-37.701774,144.800552,0.526486247853018
-37.710939,144.803939,0.056348257878323
-37.71558,144.805566,0.526486247853018
-37.715473,144.807426,0.526486247853018
-37.715532,144.810528,0.526486247853018
-37.718337,144.812134,0.526486247853018
-37.721184,144.812411,0.526486247853018
-37.723966,144.811987,0.526486247853018
-37.726602,144.812396,0.526486247853018
-37.730567,144.815954,0.526486247853018
-37.73317,144.818153,0.526486247853018
-37.735087,144.819773,0.0643166983863687
-37.738337,144.822327,1.25730607730521
-37.740675,144.824495,1.25730607730521
-37.74311,144.826553,1.25730607730521
-37.74517,144.828281,1.25730607730521
-37.74759,144.82825,1.25730607730521
-37.7473,144.82617,1.25730607730521
-38.189389,146.29193,1.1508704790906
-38.238325,146.388941,1.69329360795971
-38.237978,146.393402,1.69329360795971
-38.183028,146.251615,1.1508704790906
-38.18189,146.274741,1.1508704790906
-38.198872,146.519542,1.92950095159106
-38.197169,146.522852,1.92950095159106
-38.19485,146.545081,1.92950095159106
-38.194739,146.545428,1.92950095159106
-38.237441,146.390305,1.69329360795971
-38.309595,146.424616,0.185550828973064
-38.189123,146.258511,1.1508704790906
-38.191543,146.257182,1.1508704790906
-38.184617,146.243978,1.1508704790906
-38.184637,146.248131,1.1508704790906
-38.310101,146.424593,0.185550828973064
-38.162145,146.364182,1.1508704790906
-38.162013,146.366458,1.1508704790906
-38.162481,146.364406,1.1508704790906
-38.186902,146.296133,1.1508704790906
-38.175976,146.294837,1.1508704790906
-38.174883,146.29072,1.1508704790906
-38.249952,146.435761,1.69329360795971
-38.163054,146.390633,1.69329360795971
-38.162855,146.3899,1.69329360795971
-38.200833,146.561111,1.92950095159106
-38.201944,146.559444,1.92950095159106
-38.201111,146.556667,1.92950095159106
-38.173888,146.286427,1.1508704790906
-38.173875,146.286811,1.1508704790906
-38.199624,146.57339,1.92950095159106
-38.312641,146.420416,0.185550828973064
-38.179582,146.550437,1.92950095159106
-38.178917,146.285041,1.1508704790906
-38.184571,146.533659,1.92950095159106
-38.299375,146.545373,1.92950095159106
-38.209236,146.520443,1.92950095159106
-38.194761,146.55209,1.92950095159106
-38.18519,146.2668,1.1508704790906
-38.17634,146.26185,1.1508704790906
-38.137843,145.169968,3.07866390771565
-38.136528,145.169142,3.07866390771565
-38.13665,145.165543,3.07866390771565
-38.138018,145.163232,3.07866390771565
-38.14186,145.13756,3.07866390771565
-38.131619,145.133691,4.30694209459869
-38.1427,145.1258,3.07866390771565
-38.144878,145.123653,3.07866390771565
-38.124243,145.15074,0.325567712185866
-38.137663,145.128246,4.30694209459869
-38.136562,145.129198,4.30694209459869
-38.136225,145.129214,4.30694209459869
-38.133857,145.130246,4.30694209459869
-38.13397,145.130314,4.30694209459869
-38.130962,145.131498,4.30694209459869
-38.131091,145.131566,4.30694209459869
-38.127932,145.134843,3.07866390771565
-38.118698,145.149695,0.325567712185866
-38.09856,145.184832,0.482090650736764
-38.098615,145.184898,0.482090650736764
-38.095495,145.18684,0.482090650736764
-38.095577,145.187168,0.482090650736764
-38.091593,145.187463,0.482090650736764
-38.08882,145.188047,0.482090650736764
-38.08702,145.188357,0.482090650736764
-38.087032,145.188492,0.482090650736764
-38.086425,145.186777,0.482090650736764
-38.086335,145.18683,0.482090650736764
-38.086705,145.189502,0.482090650736764
-38.087118,145.193338,0.482090650736764
-38.087548,145.19667,0.482090650736764
-38.087828,145.199132,0.482090650736764
-38.092586,145.199011,0.482090650736764
-38.119502,145.150508,0.325567712185866
-38.101685,145.183686,0.482090650736764
-38.101627,145.183691,0.482090650736764
-38.132007,145.124997,4.30694209459869
-38.105981,145.140207,0.595356340815413
-38.104397,145.140477,0.595356340815413
-38.100726,145.144841,0.595356340815413
-37.92626,145.02809,0.581696157087335
-37.929942,145.031661,0.581696157087335
-37.931129,145.032754,0.581696157087335
-37.88464,145.03703,0.421188998282415
-37.88007,145.0348,0.331259455405899
-37.935003,145.056095,0.289709729899661
-37.932154,145.056644,0.289709729899661
-37.926689,145.057721,0.289709729899661
-37.924149,145.05826,0.289709729899661
-37.921193,145.05988,0.289709729899661
-37.919717,145.061979,0.289709729899661
-37.916498,145.06302,0.289709729899661
-37.917254,145.066885,0.289709729899661
-37.915509,145.067241,0.289709729899661
-37.913793,145.067572,0.289709729899661
-37.911564,145.068012,0.289709729899661
-37.909351,145.06853,0.742772490214258
-37.907726,145.068929,0.742772490214258
-37.905922,145.065661,0.742772490214258
-37.903871,145.064751,0.742772490214258
-37.902101,145.064123,0.742772490214258
-37.89905,145.06472,0.421188998282415
-37.895825,145.065301,0.421188998282415
-37.89424,145.065601,0.421188998282415
-37.89297,145.06586,0.421188998282415
-37.887061,145.066944,0.421188998282415
-37.934479,145.056586,0.289709729899661
-37.929787,145.066457,0.289709729899661
-37.923551,145.077954,0.289709729899661
-37.923391,145.076473,0.289709729899661
-37.922917,145.072556,0.289709729899661
-37.922604,145.07004,0.289709729899661
-37.922218,145.066982,0.289709729899661
-37.89369,145.0157,0.0939137631305384
-37.89447,145.02027,0.0939137631305384
-37.89521,145.0229,0.195226792447119
-37.895507,145.024628,0.195226792447119
-37.895809,145.02696,0.195226792447119
-37.896093,145.027948,0.195226792447119
-37.89631,145.02977,0.195226792447119
-38.16247,145.92729,0.586249551663361
-38.15877,145.92272,0.586249551663361
-38.15174,145.92416,0.586249551663361
-38.14823,145.92919,0.586249551663361
-38.13964,145.92936,0.586249551663361
-38.14543,145.93005,0.586249551663361
-38.14906,145.92938,0.586249551663361
-38.15171,145.93127,0.586249551663361
-38.15295,145.93518,0.586249551663361
-38.15565,145.9325,0.586249551663361
-38.15826,145.93044,0.586249551663361
-38.1597,145.92266,0.586249551663361
-38.15506,145.91463,0.586249551663361
-38.14906,145.90552,0.221977985581273
-38.14509,145.89479,0.221977985581273
-38.14135,145.87207,0.221977985581273
-38.14083,145.85582,0.221977985581273
-38.14481,145.85039,0.221977985581273
-38.14253,145.84493,0.221977985581273
-38.1397,145.84595,0.221977985581273
-38.13989,145.85284,0.221977985581273
-38.13975,145.85051,0.221977985581273
-38.13773,145.8541,0.221977985581273
-38.13701,145.84864,0.221977985581273
-38.13537,145.84293,0.221977985581273
-38.13147,145.84381,0.221977985581273
-38.1307,145.8466,0.221977985581273
-38.13275,145.84992,0.221977985581273
-38.13624,145.85356,0.221977985581273
-38.12445,145.84594,0.221977985581273
-38.1268,145.84667,0.221977985581273
-38.1298,145.85444,0.221977985581273
-38.12645,145.85843,0.221977985581273
-38.12698,145.86321,0.221977985581273
-38.1308,145.86391,0.221977985581273
-38.13251,145.8652,0.221977985581273
-38.13194,145.87053,0.221977985581273
-38.13332,145.8729,0.221977985581273
-38.13681,145.86652,0.221977985581273
-38.1365,145.86382,0.221977985581273
-37.805631,144.963106,0.895311208511133
-37.82197,144.96955,1.89307379498285
-37.824695,144.970835,1.89307379498285
-37.828265,144.971427,1.89307379498285
-37.811887,144.950994,1.17249910332672
-37.80974,144.9498,1.17249910332672
-37.810419,144.950068,1.17249910332672
-37.812599,144.951065,1.17249910332672
-37.809994,144.950592,1.17249910332672
-37.8093,144.95204,1.17249910332672
-37.8087,144.95463,1.17249910332672
-37.806747,144.966036,0.895311208511133
-37.593045,144.9039,0.00796844050804568
-37.59088,144.91534,1.33585213374166
-37.59068,144.91571,1.33585213374166
-37.57263,144.914896,1.33585213374166
-37.572504,144.914518,1.33585213374166
-37.577093,144.909837,0.00796844050804568
-37.576487,144.90894,0.00796844050804568
-37.70807,144.87712,0.274911197527576
-37.70757,144.87477,0.274911197527576
-37.7076,144.87314,0.274911197527576
-37.71026,144.870779,0.274911197527576
-37.710211,144.870432,0.274911197527576
-37.71474,144.86595,0.274911197527576
-37.71448,144.86612,0.274911197527576
-37.713886,144.861922,0.274911197527576
-37.71363,144.86194,0.274911197527576
-37.71082,144.85957,0.274911197527576
-37.71061,144.85992,0.274911197527576
-37.70944,144.85676,0.274911197527576
-37.70927,144.85668,0.274911197527576
-37.70901,144.85275,0.274911197527576
-37.70885,144.85242,0.274911197527576
-37.706258,144.850702,0.056348257878323
-37.70612,144.85094,0.056348257878323
-37.70224,144.85187,0.056348257878323
-37.70229,144.85199,0.056348257878323
-37.70125,144.8573,0.274911197527576
-37.70124,144.85767,0.0193519269481109
-37.696915,144.856658,0.394437805148261
-37.696939,144.856765,0.394437805148261
-37.692568,144.863179,0.394437805148261
-37.692763,144.86341,0.394437805148261
-37.694808,144.875908,0.0193519269481109
-37.63083,144.927675,1.33585213374166
-37.63218,144.922573,1.33585213374166
-37.631713,144.919156,1.33585213374166
-37.620771,144.92273,1.33585213374166
-37.620221,144.919203,1.33585213374166
-37.61797,144.9164,1.33585213374166
-37.615055,144.90865,1.33585213374166
-37.732744,144.951301,0.317599271677821
-37.729283,144.949887,0.317599271677821
-37.725321,144.950472,0.317599271677821
-37.706983,144.894683,0.394437805148261
-38.179345,144.470848,0.0808227537244633
-38.179657,144.474587,0.0808227537244633
-38.189965,144.469567,0.0808227537244633
-38.191309,144.468802,0.0808227537244633
-38.190663,144.461583,0.0956212860965482
-38.190059,144.458053,0.0956212860965482
-38.18787,144.455177,0.0956212860965482
-38.179786,144.475935,0.0808227537244633
-38.183661,144.475227,0.0808227537244633
-38.187203,144.474435,0.0808227537244633
-38.186792,144.47168,0.0808227537244633
-38.177441,144.466629,0.0808227537244633
-38.173314,144.402229,0.634629369033638
-38.211067,144.514097,0.149123672364855
-38.182718,144.437928,0.149123672364855
-38.269713,144.513951,0.00569174322003263
-38.247975,144.332244,0.778630472500464
-38.26286,144.512603,0.00569174322003263
-38.160774,144.388213,0.634629369033638
-38.247969,144.332638,0.778630472500464
-38.091727,144.335265,0.451355237348588
-38.158523,144.358524,2.1275736156482
-38.185592,144.339686,0.778630472500464
-37.74637,144.976349,1.06890937672213
-38.152117,144.370161,2.1275736156482
-38.172833,144.402596,0.634629369033638
-38.259072,144.541885,0.151400369652868
-38.140987,144.34828,0.221408811259269
-38.196033,144.334901,0.778630472500464
-38.27109,144.61111,0.0586249551663361
-38.27101,144.61117,0.0586249551663361
-38.180546,144.345266,0.778630472500464
-38.195737,144.343599,0.778630472500464
-38.201918,144.330881,0.778630472500464
-38.19582,144.3436,0.778630472500464
-38.21003,144.311457,0.778630472500464
-37.729867,144.867411,0.274911197527576
-37.73168,144.865304,0.274911197527576
-37.733615,144.864934,0.274911197527576
-37.737544,144.864124,0.274911197527576
-37.741082,144.863529,0.274911197527576
-37.744506,144.862927,0.334105327015915
-37.746018,144.862641,0.334105327015915
-37.750959,144.862725,0.334105327015915
-37.75133,144.866082,0.334105327015915
-37.751587,144.868459,0.334105327015915
-37.751821,144.870603,0.334105327015915
-37.752127,144.873236,0.334105327015915
-37.753371,144.884107,0.334105327015915
-37.75359,144.886054,0.334105327015915
-37.753913,144.888913,0.334105327015915
-37.763722,144.934758,0.203764407277168
-37.763411,144.932509,0.203764407277168
-37.76318,144.930374,0.203764407277168
-37.763008,144.928803,0.53900808293709
-37.762688,144.925982,0.53900808293709
-37.764335,144.924147,0.53900808293709
-37.754166,144.891262,0.334105327015915
-37.754436,144.89382,0.334105327015915
-37.754639,144.895602,0.334105327015915
-37.755043,144.89912,0.334105327015915
-37.755505,144.902918,0.334105327015915
-37.755731,144.904823,0.334105327015915
-37.756175,144.908606,0.334105327015915
-37.756414,144.910806,0.334105327015915
-37.756823,144.914534,0.334105327015915
-37.760507,144.897882,0.350042208032007
-37.760368,144.89585,0.350042208032007
-37.759178,144.898145,0.350042208032007
-37.757017,144.8987,0.334105327015915
-37.757422,144.902071,0.334105327015915
-37.757712,144.904505,0.334105327015915
-37.758192,144.906802,0.334105327015915
-37.762282,144.905994,0.350042208032007
-37.765216,144.906258,0.350042208032007
-37.765466,144.908553,0.53900808293709
-37.783902,145.013842,0.417204778028392
-37.78316,145.01838,0.227669728801305
-37.781891,145.024457,0.227669728801305
-37.782343,145.022613,0.227669728801305
-37.7816,145.02623,0.227669728801305
-37.780843,145.030515,0.227669728801305
-37.780459,145.032529,0.227669728801305
-37.780091,145.034384,0.227669728801305
-37.8511,145.06793,0.155953764228894
-37.84911,145.06834,0.155953764228894
-37.858077,145.041048,1.65174388245347
-37.858457,145.044194,1.65174388245347
-37.858943,145.048258,1.65174388245347
-37.859309,145.051208,0.446801842772561
-37.859611,145.053792,0.446801842772561
-37.860042,145.056584,0.446801842772561
-37.85978,145.054184,0.446801842772561
-37.859483,145.051501,0.446801842772561
-37.859106,145.04841,0.446801842772561
-37.858669,145.044703,1.65174388245347
-37.858274,145.041356,1.65174388245347
-37.783974,145.008488,0.417204778028392
-37.784069,145.01355,0.417204778028392
-37.783353,145.01812,0.227669728801305
-37.78251,145.02214,0.227669728801305
-37.7821,145.024314,0.227669728801305
-37.78171,145.02645,0.227669728801305
-37.781234,145.028906,0.227669728801305
-37.780308,145.03366,0.227669728801305
-37.780639,145.032061,0.227669728801305
-37.801646,145.055083,0.273203674561566
-37.803541,145.054721,0.273203674561566
-37.805527,145.054341,0.273203674561566
-37.80937,145.05364,0.273203674561566
-37.80977,145.05239,0.273203674561566
-37.812438,145.051912,0.273203674561566
-37.81273,145.048608,0.273203674561566
-37.815439,145.04662,0.273203674561566
-37.818102,145.045922,0.273203674561566
-37.82557,145.04453,0.116111561688666
-38.384919,142.479612,1.4297658968722
-38.389257,142.493576,1.4297658968722
-38.372271,142.478748,1.4297658968722
-38.382019,142.227715,0.0614708267763524
-38.386961,142.605311,0.0318737620321827
-38.301977,142.373026,0.0153677066940881
-38.384248,142.525978,1.4297658968722
-38.327337,142.373305,0.021628624236124
-38.382298,142.515339,1.4297658968722
-38.378229,142.229652,0.0614708267763524
-38.327926,142.390997,0.0153677066940881
-38.389156,142.490351,1.4297658968722
-38.328077,142.397654,0.0153677066940881
-38.387747,142.487364,1.4297658968722
-38.383452,142.521336,1.4297658968722
-38.377547,142.481752,1.4297658968722
-38.383878,142.512169,1.4297658968722
-38.369918,142.468792,1.4297658968722
-38.379403,142.515296,1.4297658968722
-38.379647,142.515768,1.4297658968722
-38.389181,142.495389,1.4297658968722
-38.370202,142.478078,1.4297658968722
-38.382847,142.231154,0.0614708267763524
-38.378138,142.515723,1.4297658968722
-38.378024,142.516095,1.4297658968722
-38.383918,142.521473,1.4297658968722
-38.385167,142.521508,1.4297658968722
-38.386022,142.518759,1.4297658968722
-38.38475,142.475637,1.4297658968722
-38.383433,142.467869,1.4297658968722
-38.381066,142.462644,1.4297658968722
-38.378509,142.456781,1.4297658968722
-38.380473,142.519477,1.4297658968722
-38.371565,142.478042,1.4297658968722
-38.382965,142.231159,0.0614708267763524
-38.377201,142.454399,1.4297658968722
-38.373023,142.454136,1.4297658968722
-38.369942,142.45677,1.4297658968722
-38.382612,142.46567,1.4297658968722
-38.379317,142.491328,1.4297658968722
-36.396846,145.350296,0.330690281083896
-36.396496,145.35252,0.330690281083896
-36.395003,145.35503,0.330690281083896
-36.387588,145.358658,0.330690281083896
-36.377065,145.347688,0.330690281083896
-36.376965,145.345638,0.330690281083896
-36.376986,145.342943,0.330690281083896
-36.379058,145.343025,0.330690281083896
-36.379032,145.348795,0.330690281083896
-36.380955,145.352798,0.330690281083896
-36.380388,145.354707,0.330690281083896
-36.381493,145.354849,0.330690281083896
-36.384709,145.357041,0.330690281083896
-36.389022,145.360149,0.330690281083896
-36.390878,145.360361,0.330690281083896
-36.394755,145.356774,0.330690281083896
-36.391998,145.365622,0.330690281083896
-36.382961,145.400513,2.09740737658202
-36.371837,145.131903,0.00227669728801305
-36.396933,144.980645,0.240191563885377
-35.920296,145.649157,0.21799376532725
-35.919668,145.659926,0.21799376532725
-36.355193,146.317185,1.0820003861282
-36.355234,146.314395,1.0820003861282
-36.352909,146.314913,1.0820003861282
-36.351586,146.315293,1.0820003861282
-36.34989,146.310943,1.0820003861282
-36.352183,146.310432,1.0820003861282
-36.346687,146.311674,1.0820003861282
-36.353128,146.310215,1.0820003861282
-36.355849,146.30961,1.0820003861282
-36.357088,146.309322,1.0820003861282
-36.358171,146.308752,1.0820003861282
-36.3579,146.307,1.0820003861282
-36.357617,146.305607,1.0820003861282
-36.358827,146.305202,1.0820003861282
-36.358618,146.303904,1.0820003861282
-36.357433,146.304143,1.0820003861282
-36.356416,146.304384,1.0820003861282
-36.355382,146.304618,1.0820003861282
-36.01028,146.39406,0.00170752296600979
-36.01028,146.393878,0.00170752296600979
-36.359148,146.686791,0.077976882114447
-36.155634,146.61138,0.00626091754203589
-36.252425,147.03048,0.0677317443183883
-36.284844,146.883451,0.0677317443183883
-36.308824,146.84586,0.0677317443183883
-36.313136,146.838157,0.0677317443183883
-36.308346,146.831078,0.0677317443183883
-36.358907,146.687935,0.077976882114447
-36.359148,146.686791,0.077976882114447
-36.054259,146.459998,0.0597633038103426
-36.054159,146.460069,0.0597633038103426
-36.152097,146.609182,0.00626091754203589
-36.152072,146.609083,0.00626091754203589
-36.055055,146.459334,0.0597633038103426
-37.352473,144.540358,0.127495048128731
-37.35276,144.53465,0.127495048128731
-37.35089,144.53493,0.127495048128731
-37.35421,144.53218,0.127495048128731
-37.35404,144.52864,0.127495048128731
-37.35381,144.52118,0.127495048128731
-37.35448,144.52612,0.127495048128731
-37.35783,144.52582,0.127495048128731
-37.35567,144.52318,0.127495048128731
-37.3571,144.52954,0.127495048128731
-37.35853,144.53233,0.127495048128731
-37.36067,144.54016,0.127495048128731
-37.3634,144.53981,0.127495048128731
-37.36239,144.53432,0.127495048128731
-37.35991,144.53252,0.127495048128731
-37.3594,144.52913,0.127495048128731
-37.36525,144.53522,0.127495048128731
-37.35889,144.52702,0.127495048128731
-37.36761,144.53099,0.127495048128731
-37.36483,144.53059,0.127495048128731
-37.36337,144.52803,0.127495048128731
-37.35966,144.52632,0.127495048128731
-37.98318,145.221213,4.30694209459869
-37.981025,145.22162,4.30694209459869
-37.978868,145.222022,4.30694209459869
-37.984586,145.220784,0.0409805511842349
-37.981143,145.221429,4.30694209459869
-37.97838,145.22195,0.0512256889802937
-37.974738,145.222644,0.0512256889802937
-37.631385,145.067209,0.379639272776176
-37.63359,145.066045,0.379639272776176
-37.637583,145.066905,0.379639272776176
-37.65787,145.07145,0.657396341913769
-37.657215,145.075253,0.657396341913769
-37.65716,145.08076,0.379639272776176
-37.66128,145.08235,0.379639272776176
-37.66287,145.07964,0.379639272776176
-37.66555,145.07685,0.657396341913769
-37.669774,145.077818,0.657396341913769
-37.67064,145.0745,0.657396341913769
-37.670844,145.059826,0.657396341913769
-37.674696,145.058591,0.657396341913769
-37.65343,145.05541,0.657396341913769
-37.946805,145.1478,0.77976882114447
-37.94649,145.145,0.77976882114447
-37.946157,145.142322,0.77976882114447
-37.944129,145.140022,0.252144224647445
-37.946587,145.145182,0.77976882114447
-37.648806,145.065362,0.657396341913769
-37.648138,145.059655,0.657396341913769
-37.647662,145.055359,0.657396341913769
-37.645684,145.030576,0.944260200203413
-37.650584,145.009409,0.944260200203413
-37.582828,145.142286,0.4883515682788
-37.648519,145.064521,0.657396341913769
-37.648046,145.059939,0.657396341913769
-37.647471,145.054792,0.657396341913769
-37.645658,145.030474,0.944260200203413
-37.60597,145.137975,0.4883515682788
-37.58197,145.1423,0.4883515682788
-38.003452,145.24935,0.503150100650884
-38.002832,145.24486,0.503150100650884
-37.888983,145.288692,0.554944963953181
-37.870949,145.240963,0.53559303700507
-37.871543,145.242849,0.53559303700507
-37.841059,145.28698,0.496320008786845
-37.843807,145.286851,0.496320008786845
-37.84757,145.28657,0.653981295981749
-37.84969,145.28643,0.653981295981749
-37.85243,145.28627,0.653981295981749
-37.85432,145.28616,0.653981295981749
-37.857816,145.285967,0.653981295981749
-37.86174,145.28833,0.653981295981749
-37.86807,145.28774,0.653981295981749
-37.871886,145.290053,0.554944963953181
-37.87358,145.29209,0.554944963953181
-37.87207,145.29469,0.554944963953181
-37.87179,145.29737,0.554944963953181
-37.87312,145.29862,0.554944963953181
-37.876872,145.299379,0.554944963953181
-37.878211,145.299161,0.554944963953181
-37.88057,145.298761,0.554944963953181
-37.887064,145.294588,0.554944963953181
-37.890941,145.294546,0.554944963953181
-37.893847,145.292923,0.554944963953181
-37.896168,145.29402,0.554944963953181
-37.898798,145.294546,0.554944963953181
-37.90637,145.28033,0.554944963953181
-37.913113,145.271191,0.554944963953181
-37.91405,145.264248,0.554944963953181
-37.913758,145.262908,0.554944963953181
-37.91535,145.26487,0.554944963953181
-37.91558,145.26754,0.554944963953181
-37.916897,145.26969,0.554944963953181
-37.919492,145.269219,0.554944963953181
-37.921704,145.268792,0.554944963953181
-37.922927,145.265724,0.554944963953181
-37.921447,145.263292,0.554944963953181
-37.918787,145.262358,0.379070098454173
-37.91668,145.26155,0.379070098454173
-37.915168,145.260801,0.379070098454173
-37.916368,145.25709,0.379070098454173
-37.85107,145.139541,0.110419818468633
